text,label
i never thought id see the day congress would tolerate a us president dividing the country with hate and disrespect this is beyond sick and disgusting for a black farmer to havefucking nigger spray painted on his property is disrespectful and not at all acceptable,1
dumb bitch rt 7 was a nigger rt why was 6 afraid of 7,1
michael clifford from 5sos fuck you you dumb ass nigger i h8 you follow me x456,1
when niggers drop the sellout rolls i guarantee trash will bow the fuck down if niggers stop playing dumb niggers i guarantee immigrants stealing your rights on your birth lands will go the fuck home to dye on their own lands when niggers stop taking devils payment to fuckup us,1
rt fuck obama dumb ass nigger girl u better clean up ya act fuck yall haunkies,1
fuck you dumb sand nigger,1
its your cousin you dumb nigger lmao fuck you,1
tell us about what you did in the past 50 years why should we believe that you will do anything in the next 4 years as you have done nothing in the past 50 guess i aint black,1
but you were just tweeting about god fuck you dumb ass nigger,1
n his efforts to call u a racisthe exposed his own racismby calling u a coloredshm,1
rt fuck wakanda and that dumb black panther nigger,1
plz get shot like that other nigger tupac shut the fuck up dumb bitch i hope u get shot,1
this nigga retarded,1
fuck this dumb black nigger fuck fifa,1
lmao but mjb is black dumb fuck rt yay new insult 1 for u rt im not here for u nigger,1
the big difference btwn the two of us is that i will mention names goodluck to you if scoring screamers is what makes a good dm in the school of thought you subscribe to you are used to ur premature agenda failing and this one wont be the first just give it time bro,1
racism is still alive yellow tapes and colored lines is one of my favorite line u can get a paragraph from that line,1
erica is a nigger she deflected the fuck outta that convo and dumb ass cynn fell for it,1
fuck all of you dumb niggers,1
look at my skin color dumb fuck nigga friend nigger ignorant know your facts before you tweet out you ass,1
people of african origin are often called negros by white men who assume that it is more polite than black in fact it is just the spanish word for black which has corrupted racism usage into blacks,1
fuck dat sad ass hoe dawg lol lmao po lil hoe rt fuck obama dumb ass nigger,1
that was made when white society dictated what we were to be called there is also intent to be considered monkey or animal arent offensive but use them to refer to a human being esp one of color and youll have a problem i dare a white person to call me negro to my face,1
idek who the first one is ur description surprisingly did not help,1
fuck niggers my boss blows gay jews fags are dumb bitch i kill you i think ive insulted enough to be regarded as human trash now,1
fuck u dumb nigger,1
rt lmao u dumb my n ltlt wat u scared to say nigga cuz u light skin brosstale face man fuck these niggers lmao,1
whitepower rt fuck obama dumb ass nigger,1
fuck you bitch cant text a nigger back we done bitch i did text your dumb ass back faggot,1
idk fuck off dumb nigger,1
ikr ive been called white by antis locals and armys im a negro i promise,1
malcolm xsaid that most so called negro leaders are puppets for the white liberals and he said that white liberals use tricks to politically control blacks videos,1
swear ur icon gives an impact to ur tweets when i was first on anitwit my hq tweets were banger bc i had sakusa icon switched it to kaidou the saiki k ppl were liking n rt my shit like now w yujithe jjk ppl eating up my shit but if i tweet abt saiki now no one notices me,1
ab to go through my altpress magazines from like 2016 place ur bets on how many abusers there are in just the first one,1
great job for ruining clash royale wiz and valk are way op and if a deck has both its op and you cant beat them unless your deck has them to or youll lose dont fix shit that doesnt need fixed you dumb fucks your mentally challenged fucking niggers,1
cant believe mtv actually has a show about a bunch of black girls dancing like niggershow disgusting nothanks,1
police officers card incident 102216 white woman calls me dumb nigger throws coffee on me god racism,1
so ignorant so sad rt fuck obama dumb ass niggerbet you wont dare go tell a nigger that shit lol,1
so even walking past you and not doing anything to you make them violent all of humanity is violent just because your violence against others aint being put in the public domain doesnt make you guys saints is women who sell of other women to those violent men,1
drur genuine and cleaver journelist first time some one is speaking fearlessly,1
oh im lightskin or oh im darkskin eeediots you are all niggers to the white dumb fuck,1
i think she is a little salty rt oh you mad huh rt fuck obama dumb ass nigger,1
wait wtf dina i wasnt expecting this i love u so much ur such an angel you became one of the first ppl i could trust on here youve always accepeted me i can always count on youu,1
im the stupidest nigger ever what do i do i hate me im dumb drunk ppl fuck you merlin fuck you stupid ass nigger,1
smgdh rt dumb ass niggers on here comparin steve jobs amp troy davis deathssmhwhat the fuckjoins kkk,1
if president obama had done anything prez der donaldski has done in the past threeandahalf years hed have been lynched on the white house lawn,1
tired of being around uneducated dumb niggers sit yo stupid ass the fuck down and watch yo mouth been seen but not heard lil bitch nigga,1
racism is when u select ur white clothes to wash first b4 d black colored onesdont be a racist wash them all altogether,1
thats fucking disgusting nigger dick lover rt rt iperfer black men over white p,1
any dumb nigger can fuck you why dont you find one with a job that will take care of u amp treat you like a queen just sayn,1
she mad rt he went to harvard law school though dumb rt fuck obama dumb ass nigger,1
well if ur smart u would look up where the redskin mascot got its name lemme iterate one of the first american indians that played football inspired the name and okayed it and was greatly appreciative ab his culture being noticed,1
rt you niggers gotta stop adding words to my tweet if you dont like it the way it is then dont rt it you dumb fucks,1
are you for fucking real you think im that dumb fuck youre crazy that nigger needs to die,1
fuck a typo gt besides you jerk chicken its statistics not autistics even for a nigger thats pretty dumb,1
this man just told his story on a thread and said the white show runner called him a resident negro in front of all his white colleagues and a nigger the week before and didnt even wanna drop his name lmao like wtf are u telling us for then,1
do you stand by jay calling people coon or uncle tom cause thats disgusting that man is a hair away from saying youre too light skinned to know the struggle i love being mixed cuz i get to be called nigger by racists and then told im not black enough by racists fun times,1
i truly dont think the mistreatment of black folks over the past 400 years should be categorized as politics if he chooses not to watch so what but to tweet about how passionate he is to simply not see anything about a movement to promote equality i find racist,1
oh you mad fuck obama dumb ass nigger,1
fuck off you dumb nigger get the fuck out of the office,1
elaborateu dumb fuck jobless niggers smh,1
fuck you dumb ass nigger lt i agree stupid ass niggers,1
were you adopted by niggers youre racist as fuck and nigger means ignorant and i wasnt adopted you dumb r,1
how you gonna call obama a nigger then say youre not racist dumb as fuck,1
for ur first one this is great way better than my old ones,1
lol you are soooo sad and part of the reason he won rt fuck obama dumb ass nigger,1
ignorance smh rt you mad rt fuck obama dumb ass nigger,1
i didnt have negative in my mind just check ur first comment u have fulfill negative thoughts remember one thing some one says give respect and take respect nri my foot,1
notice most dems say the problems that face the black community cant be fixed by the black community it can only be fixed by other people and more free things thats not exactly a recipe for success and it isnt anything different from whats been happening the past few decades,1
america has always called out the national guard on black americans citizens nothing has changed these devils has always frightened these talking head negro to death from speaking the turth of white folkes terrorist hatred for us when will you standup black people,1
if were being fair u cant quantify racism like that but arent brown people the ones who generally favor having fairer skin and theres more prejudice to those with darker colored skin lmao,1
my pops aked me where im going after high school i said away from these fuck niggers amp away from these dumb bitches,1
fuck oboma hes a dumb nigger oh and fuck haiti too im getting fucked up 2nite on my money that i worked for fuck the irs and all u welfa,1
the vile racist roger stone trumps good buddy just called a black man negro like he was back in the old jim crow era will viacomcbs cnn nbc and all the white media and us gov cancel stone or is that only reserved for black ppl taken out of context,1
racism aint going nowhere rt fuck obama dumb ass nigger lol so upset,1
dumb fucks rt all twitter guys act like jerks nd players just to be called a real nigger lt eh,1
fuck dumb niggers,1
michael clifford from 5sos fuck you you dumb ass nigger i h8 you follow me x452,1
someone sounds mad how mad are you rt fuck obama dumb ass nigger,1
dumb nigger come fuck me,1
a white teenager called both negro and the nword,1
i wish hitler never died i fucking hate jews and disgusting black niggers dude thats too far lmao,1
nope fuck you and everything you stand for dumb black cracker nigger,1
so im trying to watch transformers and this dumb nigger wont shut the fuck up he keeps talking about jail and school and shit shut up,1
rt this incident is a rorschach test for racism a white referee who once called a colleague nigger told a black wrestler to cut his dreadlocks off or be forced to forfeit a white journalist called the young man a team player i saw,1
i celebrated july 4 in the past but as a black person i did not this year did not feel like anything to celebrate about when we have a racist in the whites house stirring up the uglies if the past,1
this man talks about context but says clearly you mean niggers look at you taking shit outta context dumb fuck,1
dumb fat fuckgt he should have turned back but he didnt zimmerman but fuck em both he should of curbstomped that lil nigger,1
ha ha ha wet back picking up a nigger dumb fuck,1
this new twitter is confusing the shit out of me go back to south america bitch,1
that bitch over there lookin like beatle juice all that damn make up onrt fuck obama dumb ass nigger,1
rt i fuck with u nodat u bigger than that nigger but the same size an dumb folks wouldnt even understand dis tweet,1
damn use the angry birds remember rt well damn rt get these niggers the fuck off my tl lil dumb monkeys,1
just because we dont have to sit in the colored section and you wont call me a nigger to my face and the political correct way to refer to my race is african american and not negro doesnt mean that racism is in americas rear view mirror it is very much alive and well,1
somebody thought it did dear niggersthe name black friday has nothing to do wit ur fuckin skin colordumb fucks,1
fuck you we were texting dumb ass nigger slut bitch,1
you dumb nigger fuck that has nothing to do with baseball,1
calling players black cunts and niggers is fucking disgusting when you have black people playing in your own team,1
shut the fuck up you dumb piece of shit he causally said nigger like its one of his fucking common words hes racist and youre shit,1
wowrt look at these dumb white ppl in the south fuck obama dumb ass nigger,1
fuck obama dumb ass niggeryou mad as fuck huh no bitch fuck you,1
rt rt hey kunta such racism from a light skinned coloredu mad cuz i got good hurr lol,1
raid this dumb ass twitter family shes so stupid fuck obama dumb ass nigger smfh well thats ya president,1
oh girl you pressed you gonna move out of the country bye fuck obama dumb ass nigger,1
fuck that nigger but if you monkeys wont stop complaining about how your life force is being stolen i guess ill say some dumb shit that doesnt do shit,1
my own grandma called me nigger when was 13 and she married a black men the world is truly disgusting,1
ur half black saying nigger amp im a dumb fuck why would you ever use the word u ignorant cunt u being half black makes it worse,1
i got messages like this one of them called me a nigger at school and said they regretted it everyday since another girl whos boyfriend said black girls are disgusting had a go at me for talking about what happened anonymously and said i couldnt prove it,1
black people need to prove that black lives matter first the past couple of weeks reinforced stereo types about black people dangerous criminals violent rioting murderers hoax race baiting low iq never accomplished anything need to steal other peoples culture,1
nigga at da end of the day we all would be gone or somewhere else and speakin about it is not gonna fucking matter,1
i honestly feel like if people stood for something like literally anything then these toxic ass celebrities would be a thing of the past but half the world lowkey racist and black people are very forgiving so thats why its pointless,1
i respectfully disagree that the word negro is the same as the nword you black people need to make up your minds what you want to be called youre setting up white people to be called racist,1
youre a dumb nigger for putting it in negative and i hated your picture blah blah bllah racist little fuck lt3 love her,1
lol just go fuck that dumb nigger your with well thats ruuuude hes not a nigger though ya fucking th,1
lmao dumb fuck heres a sad case of niggers thinking they know it all,1
really dude rt hate psychotic niggers fuck you bitch you have no idea what your talking about you dumb monkey ape,1
its over now ya stupid dumb fuck teat nigger bitch homie kk,1
now my dumb nigger ass turn right around and fuck my damn bm too gahh dammit,1
ok your family has dumb ugly nigger incest your dad fucks you in your sleep and you know it you dont care cuz you like it,1
fuck yes its a dumb word i wanna be like white bitch or fucken nigger lol so mean,1
ive made more money trading penny stocks in the past 3 months than ever trading anything else lol ever,1
when come to your stream and call you a nigger and then say jk nah bro you werent joking you took the time out of your day to come in my chat and type it so dont say jk yall dumb as fuck it dont hurt me bro it aint the first time and it wont be the last message,1
wow really rt fuck obama dumb ass niggeroh she mad obama won oh well,1
you are a dumb fucking nigger and you are an attention whore bitch shut the fuck up no one gives a fuck,1
fuck obama dumb ass nigger well fuck you he gotta 2nd term obviously he a dumb you are,1
fuck obama stupid fucking nigger are you mad dumb bitch my president is black right ragady hoe p,1
im sorry lebron you are dumb ass fuck who the fuck were you passing it to you fucking nigger,1
rt catch aids bitch fuck obama dumb ass nigger,1
fuck you dumb nigger lesbian loving bitch omg haha shows what life you have anon,1
if you want to stop being called white then yall gotta collectively get together on that and decide its outdated black people just 50 years ago also used to be called colored or negro people and we decided we didnt like the terms and like black or africanamerican,1
you are dumb as fuck lmfaoooo nigga is the racial slur for black people where do you think nigger comes from so it must be okay to call you a nigger then right,1
i got 3 fuck yous amp 1 dumb nigger amp im not even half way through the day,1
i hate niggers that do dumb shit and fuck it up for everyone like just chill,1
i straighten my bangs you dumb fuck gtfo you ugly ass nigger,1
if yall really wanna get past the neolib thought police who gatekeep real change your best bet is get kanye on the same page as get your boys to help fund a third party for black people amp progressives anything else is futile,1
fuck dat i aint dumb nigger i can tell when ah nigger trynn do me gurantee dat i do u dirty ima leave u wet like some good coochie,1
yes yes im mad fuck at myself for dumb ass nigger for beliving i had shot at a angel,1
fuck no rt yo i dont think me and approve of this tweet rt tech n9ne is a dumb nigger,1
giving people power over you by getting offended by a word is dumb as fuck calling your friends your niggas when slave owners used the term is dumb as fuck getting mad when someone uses the word nigga when the intent is not to offend is dumb as fuck nigger this nigger that,1
were in full agreement on that i dont have rose colored glasses i agree i also never said anything to the contrary what i and everyone else will tell u is that ur not entitled to ur own definition of racism,1
she hasnt had the black pipe yet rt you done fucked up fuck obama dumb ass nigger,1
fuck obama dumb ass niggerthis bitch crazy,1
at sonic right now and one of these dumb fuckin mexicans just said fuck niggers that shit makes me so mad,1
fuck obama dumb ass niggerltgt but he is your presidentshow some respect,1
rt rt no youre not funny you dumb nigger fuck offwow with the e r at the end smh,1
sand nigger from chechnya hahahahahahahahahahahahah what a dumb fuck,1
idk which one you are in your avi but either way youre ugly rt fuck obama dumb ass nigger,1
ignorant people who automatically think its okay to attack a cop but when u get shot and killed its racism because your colored,1
if i learned anything this past couple weeks is that there is a distinct line between african americans and the blacks that support blm we cant put the black community in the same category african americans good blm blacks bad,1
but your dumb ass was hollering at this nigger get the fuck outta here with that ignorant mess and let them have a great day unbothered,1
rt wtf is wrong with all you dumb ass niggers plankin it whatever the fuck its called dont you the white man laughing smh,1
well i must be a dumb nigger then bcuz i choose to watch the gameyall sound dumb as fuckget the fuck off my timeline,1
this white bitch is dumb as fuck for that comment come round this way sayin nigger hoe amp well be celebratin your death,1
would you shut the fuck up retard im trying to jack off quit putting notifications on my screen dumb nigger,1
nigger colored negro nigga but yall still think its cool tho racism is still alive,1
they talking bout a riot today cause its the last day of school niggaaaaa you coming back on monday fymm lmaoo,1
rt rt i swear somebody needs to invent a kanyeshrug emoticon ltfuck that dumb nigger whoa hostile,1
the 1 thing i hope ppl can c from this all the colored ppl there blk white hisp asians same thing with thela up rise everyone as 1 so all u racist trump followers who think their gun is going 2 scare us look at the ppl youll have to face so lets put racism back in r pockets,1
rt fuck obama dumb ass nigger lt look that word up stupid,1
when someone says fucking niggers is class seriously go fuck yourself dumb hick,1
alsarabsss hes a beaner smh you can tell hes a mexican,1
rt rt fuck you dumb nigger jags suck fuck youltwow really smh internet tough guys,1
black people cant say it without getting suspended dumb ass the school doesnt give a fuck its wrong no one says nigger anyway,1
cant stand when white people try to compare the word cracker to nigganigger shut the fuck up you sound so dumb,1
i havent dug deep into it but this is what i do know i dont put anything past anyone especially those in positions of power the reason why they get away with such outrageous shit is because people dont believe people will go that low,1
watching silent library and jens goes oh shut the fuck up you dumb nigger,1
get yo fuck ass out my mentions pussy rt quit spreading your dumb nigger diesases on white social networks,1
dm me you dumb nigger fuck,1
racism is when u select your white clothes to wash first before the black colored onesdont be a racist wash them all together,1
this incident had me wondering in bc tradesmen what is the biggest flaw as a group racism sexism homophobia if ya had to pick just one,1
oml for the last time nigger is the racist one and im against racism so stfu i used to cheer with colored,1
coloured is definitely a shit term when talking about a persons ethnicity 100 black lads call eachother nigger as a term of endearment but to me thats a racist term whether its coming from a black person or not do you agree with that its a disgusting term in amy context imo,1
i just noticed twitter edited my profane language lol fuck this shit fucking niggers dumb bitches and hoes lol,1
silicon valley was founded by racists and racism still thrives today i prefer the white man to the negro leland stanford william shockley silicon valleys first founder called african americans socially intellectually and genetically inferior,1
rt mike pence fuck you too you racist homophobe youre worst than trump you suck,1
yall so disgusting that even if another race mixed with the tiniest bit of nigger they considered black yall can have themwhite people,1
negro is trending and white people are like its not that bad its not the n word but nick called yall savages and yall went and told on him,1
he knocked that nigger out before he hit the ground words from my dumb fuck boss for today andersonsilva,1
black porn is disgusting if i wanted to watch two niggers fuck id go to the zoo,1
thee wasnt a such thing as racism the rules were if you were colored sit in the back niggers just didnt like the rules,1
fuck obama dumb ass nigger mad or naww,1
a nigger is someone who is dirtydisgusting it can be use for any race it happens that more people use it for black people,1
wtf is wrong with us niggers being black and shit disgusting,1
let me rape your face with this nigger dick tho rt fuck obama dumb ass nigger,1
i actually got called negro by a white person i dont know how to feel,1
policy is enforced and the unequal enforcement of policy leaves us in separate conditions like that time when the government promised equality under segregation and didnt give black people anything aka jim crow redlining the grandfather clause gi bill all past examples,1
fuck you pigeon fuck obama dumb ass nigger,1
i think the negro should be called an equal to white people because we are all fighting for the same cause,1
ur a dumb ass nigger go fuck ur slef 4 all i care,1
rt lmfao you madrt fuck obama dumb ass nigger lmaoooooo the salt,1
u cnt have ignorant niggers voting wit twitterdumb fucks will post pics of their ballots smh,1
3 years ago vs now 3 forgot to change the hair color on the first one so just use ur imagination lol,1
ignorance fuck obama dumb ass nigger,1
watching higher learning your not white your jewish fuck you and you nigger monkey lol dumb skin heads,1
attention everyone look at what dis dumb bitch just started fuck obama dumb ass nigger,1
cant you see dumb ugly fuck name wayne ugly black trash nigger name wayne off my pussy off my complexion pictwittercomrnkqxumezt,1
was slavery a black eye on this country yes look at the history of the world injustice and oppression is present in every countrys past america is the greatest country on earth where anyone can be anything or do anything if they work hard enough,1
stupid dumb nigger i didnt even say shit about cedric i just found the tweet funny fuck outta my mentions,1
fuck that was funny ai i miss laughing at dumb shit with you niggers,1
on this day in 1904 gaines hall was lynched and body was riddled with bullets he was accused of assaulting a white woman the article called him negro brute and the southern home will be protected at all hazard follow me,1
n is for niggers bitch fuck the worldlmfao oh my fucking god dude you fucking dumb as bitch,1
two monsters tim u fucking dumb nigger h cant even spell what the fuck is wrong with uu fucking coon gorilla monkey ass hole shit waffle,1
thingswhitepeoplesay fuck that dumb nigger,1
colonial newspapers contributed to the perpetuation of slavery advertised 250 years ago today run away a negro man named billy generally called white hand billy from a burn on his hand southcarolina amp american general gazette 4201770,1
niggers be so ready to fuck that they forgot about all the stds possible to catch smh dumb,1
i think ur the first one w,1
im talkin about frank but im dumb just say nigger i know you want too fuck nigga get out my mentions,1
shut the fuck up you dumb ass nigger,1
im so teary eyed right now im watching the hate u give again and its just so crazy the world today sooo crazy and not enough people recognize the racism amp discrimination towards colored people specifically black people the hate given is a problem we need to do better,1
plus endearment means a way to show love or affection how is calling someone a nigger boy a way of showing love this is disgusting and shouldnt be tolerated at all i have never ever ever heard of someone calling a black person nigger boy as a way of showing love bbuk,1
wow lol fuck education imma dumb ignoarant nigger,1
lmao you dumb bitch you white as fuck amp you gonna sit here and call yourself black just so you can say nigger wtf,1
lmfaaoo rt fuck obama dumb ass nigger you mad you funky ass pussy stinch,1
i aint never hit no woman but bitch rt fuck obama dumb ass nigger,1
trina old ass calling black protesters animals not after being called a nigga by a white woman in walmart negro aint loyal to they own race,1
if boehner has any spine he will put the american people first and not grant obamas intentional bullying tactics teaparty gop tcot,1
tf lmao rt smh really rt you mad good stay mad fuck obama dumb ass nigger,1
it would have been awesome if we could have won but fuck you bess you dumb ape nigger gobrowns,1
fuck obama dumb ass nigger dopeywhitepeoplearepissedtonight,1
yall being dumb on my tl with this light skin dark skin shit cut that shit the fuck out all yall niggers now stfu with yall black asses,1
what the fuck dumb niggers lol,1
its tiring watching civil rights era fans reiterating the warnings stated by black liberationists back then which havent a snowballs chance in hell of doing anything for us now because no one listened then and now our situation has progressed way too far past that point,1
lmao probz bc your black i mean the fact pookey called me a nigger is ok bc i call my friends niggas lol dumb fucks,1
she just proved that some niggers can be dumb as fuck when money is involved idiots idiots idiots,1
aye i gotta question how do black women not be killing niggers at clubs and partieshouse parties when they be touching yall the way they do like you belong to them that shit is disgusting,1
frankie getting on my nerves dumb bitch get the fuck out here calling people niggers your white not black,1
tuh you call blaming him saying the nword on his anger at people and anger in general an apology when he called those white people nigger he obviously thought black people were below him hes disgusting yet racism is never when yall draw the line with these white gays,1
why the fuck do you have a nigger baby first of all its white dumb fuck,1
racism is wen u select ur white clothes to wash first b4 d black nd colored ones dnt be a racist wash dem altogeda,1
thats dumb as fuck though thats why people call us niggerssmh,1
you wont let us see the truth ya dumb nigger fuck out my country with your bullshit acting and lying skills u suck,1
calling out rochester hills mi where the first incident happenedthe poor young man was just seeking directions and while the man of house shot at him the woman screamed why did they pick my house racism is ugly and the people who ascribe to it ignorant fools,1
we never ashamed to be called black the first african to get its independence from the white terrorist you all have one of the colors of our flag greenyellow and red and check what the who chairman said im negro im black there is more,1
i drop ep n three days later u can summarize the whole body of wrk how wont u miss one or two moments whats wrong with digesting the music first music never settle u don write ur reviews based on wetin first listen or expectations lol ok cool,1
first impression ion remember your nickname in my head ion have one closeness ratings 1010 do i like you yup you are my conyawas moot to be honest whenever i see ur name i sing like always like a razeeee,1
i wanted to try something a sort of sketch of part of noras past the dialogues are hyper boat but we wont say anything the second character is in black because i dont have its design and i always have a lot of trouble drawing guys,1
somebody get this bitch fuck obama dumb ass nigger,1
i dont understand why hed pick terry over rio if it was the alleged racism incidentor even for footballing reasons,1
i dont care if you have a black friend or black cousin ya still cant say nigger you stupid dumb fuck,1
proposal omg damn you dont give a fuck bout us we dont care if ya die ahouldve been me dumb nigger,1
some dumb hoes and some fuck niggers,1
white folks probably in the suburbs on twitter saying these niggers dumb ass fuck lol,1
obama fuck ya mama fuck obama dumb ass nigger,1
i dont this is funny at all i hope all the niggers and mexicans see this and beat you up dumb fuck pictwittercomuioutgfja3,1
thats kinda rude if this would happen then black people would turn into the white people from the past the black people will be the mean ones thats why no one should be a slave or anything because if black peoples take over the world and is white people will be slaves 12,1
stop following this dumb nigger stupid as fuck dumb niiiiiiger,1
all the personnel of the usdojs washington dc are all niggers no matter what skin color they all are the dumb fuck niggers,1
oh damn i thought you were siding with me the fact that man can refer all the negative things about black ppl as a nigger is disgusting as a white man and here you 2 coming w anger towards me for as a black man find this kind offensive is whats wrong with this country now,1
bitch fuck you and your whole entire life choke on a dick and i hope yo mama die bitch fuck obama dumb ass nigger,1
yea head nigger in charge bitch rt fuck obama dumb ass nigger,1
blackisright fuck you mean white ignorant nigger just mad because your dumb ass dick is small poor white trash lmao,1
please tell me in what universe me quoting rap lyrics was comparable to him calling someone a dumb nigger saying fuck that nigger and referring to the man who killed mlk as guy who killed the nigger we celebrate today come on connor you at least you seem smart do better,1
girl get yo life lol rt mad lol your president is black rt fuck obama dumb ass nigger,1
first off we know the press has lied second the protesters were all fine the looters and vandals have been arrested and should have their ass kicked id guess ur one of them as for defunding the police im for that just get the criminals to stop first sit down,1
so this 1 dumb bitch keep sayin fuck obamaand she sayin nigger not nigga nigger she better chill the fuck out,1
are u an og and were here since the after trailer or this is ur first one the awc trailer afterwecollidedmovie,1
um yeah bitch because yall niggers wont leave us the fuck alone amp yall are actually the fucking problem dumb bitch,1
only black when its convenient smh shits disgusting i hate you black people who act like house niggers you disgust me,1
the article points to the 1967 mulford act which was racially motivated however it doesnt point out anything else the nra has done in the past 50 years to disempower black gun owners it points out parkland but how is that relevant,1
coon dying,1
a someones mad lt3,1
unfollow me if u support trump racism or if you think that a white persons life is valued more than a colored person you have my blessing sweetie alllivesmatters,1
you sensor fuck but not bitch dumb nigger,1
hi which is that one record you wish and surely gonna break with ur bat in the 22 yards once the cricket is back in ur life doyouknow he is the only player in the history of test cricket to hit a six off the first ball vs bangladesh mgcricket cricketfact,1
fuck obama dumb ass niggeryou miss piggy looking bitch smh,1
some dude keep sending me photos of himself blocking wont do anything he will just create a new one sweetie how clear do i have to break it to you if i wasnt interested the first 52837th times why will ur next try be any different,1
if someone i didnt know and trust called me a dumb nigger man or woman i would slap the shit out of the girl and best the fuck out of him,1
she mad cuz she fat not accepted by society smh rt fuck obama dumb ass niggerlol she mad forreal,1
the american msm called elvis aaron presley the white negro because he sang black music dude was a quasi southern baptist his church had mostly black folks ffs his parents were marginalized white ppl,1
and yes i wore a mask and kept my distance this area was almost completely empty im literally shoving in my pocket in the first pic and no one was near me while it was off wear ur mask dipshits,1
dumb ass oscar telling people shit that i did heroin with him fuck that nigger ive never touched that garbage,1
at my job i been called an asshole a fucking idiot a fuck face a dumb ass a nigger and various of names amp all by trying to help out lol,1
why the fuck do you dumb niggers keep pausing yall so stupid and unsure about yourselves poor that,1
rt fuck obama dumb ass nigger,1
fuck obama dumb ass nigger watch ya mouth,1
non black people cant rap without some dumb bitches saying ok but you will never be a nigger tho lmao please shut the fuck up,1
just cause this rich racist dumb fuck won president doesnt mean yall white folks can call muslim terrorist and africanamericans niggers,1
people are really dumb like really this why i dont associate with a lot of you niggers you guys are the most illiterate fucks ever smfh,1
tigers could take the weaker bears up to black bears but anything past the weight adv is too much,1
yall niggers dumb as fuck amp yall daddies uncles and grandpas dumb too,1
dis nigger is dumb ure giving me lessons when i have sessions to attend nd ure still complaining dawg fuck you hope u see this,1
fuck obama dumb ass nigger oh dats how u feel,1
ruth had that defensive self hate racism cuz opp fans called him nigger his moms records listed as colored too dude was mulatto,1
fuck obama dumb ass nigger hellllllll no delete your twitter,1
i used to love drawing more than anything these past few months ive been tryna revive that,1
my dumb fuck brother decided to piece me with a bat today nigger,1
dont it aint worth ur time sis i was forced to watched the first one by my friends and it was an absolute shitfest,1
why would you openly snapchat your white long island father using the word nigger in a derogatory manner in your snapchat story dumb as fuck,1
stop hating on you dumb niggers fuck yall and who are you to judge others getalife,1
fuck obama00 fuck romney you fat white bitch fuck obama dumb ass nigger,1
this is u speaking over black people and saying that we need to stop focusing on his racism which extends past eh he said the n word once and focus on the good things he does i dont want u to say anything bc this isnt ur topic to speak on can u comprehend that,1
it does have to because youre a privileged with your color so again u do not have to deal with what colored people do bc racism exists,1
youre one dumb ass nigger how are you the leader of the country you fuck,1
bitch what the fuck is a pryzm dumb nigger fuck u blocked,1
either way you slice it black is a color and it doesnt truly represent all of us as african peoples so to identify with being called black or negro should be optional the founders of this european system birthed that way of thinking blackampwhite its rubbish,1
fuck you how dare you call me and hang up after i ask a question dumb nigger,1
me with zim first week ur so smart uwu me with zim one month dumb,1
stfu universitystatistics a third class degree in oau is the equivalent of a 1st class degree anywhere else in nigeria,1
this little dumb bitch is trying to convince us to use the word nigger in our african american literature presentation tomorrow the fuck,1
rt that nigga needs anger management,1
delete your life rt fuck obama dumb ass nigger,1
fuck obama dumb ass nigger you bad bro,1
i went to do that thing where u google ur why tf is maps the first one to show up,1
you gone make a nigger get on yo ass homegurl id chill rt fuck obama dumb ass nigger,1
lmao icant lady gaga said that jesus is the new black so she was basically calling jesus a nigger shes disgusting,1
you fast to say that about your brother a black man but most of you negros delight in seeking a white savior out of two legit racist running for president thats called self hate,1
dumb fuck nigger only applies to you if ur filthy not because ur black look it up,1
fuck obama dumb ass niggeryou mad bih,1
cuz she gon talk 2 da cock nigger what the fuck are you talking about homo ugo hold a conversation with a dumb bitch u dumb bitch,1
if harry actually doesnt like brunettes i will fly to wherever the fuck he is and slap him across his face thats so shallow dumb nigger,1
yea she mad you mad rt fuck obama dumb ass nigger,1
austin you dumb nigger shut the fuck up,1
fuck hym if he is dats sum dirty shyt and if i ever find muy tablet in that bitch nigger house ima kill his dumb lil ass,1
your a dumb bitch you fucking nigger just cause you get beat the fuck up dont mean you gotta take it out on asian beauty cunt,1
bbm peeps racism wont stop if u still select yo white clothes 2 wash them 1st b4 the black amp colored 1s say no to racism wash em 2gether,1
fuck can give a fuck less about you niggers keep buying his shit u dumb fucks shopblackowned fuckchristmassales,1
ahhaahahhahaha thank u smm hope i get to redraw the first one someday lmao also yesss lmao eagle eyes i see its the next art still based on the moonchildren au he has nice glowing tattoos and im so excited to draw them thank u sm for ur support and love,1
you niggers dumb and rapey as fuck seek help,1
i have to be the bigger man in thisfuck u u dumb nigger your the racisti will find a way to get the fuck away from u,1
huh you loser mitt rt oh you mad fuck obama dumb ass nigger,1
ill eat ur first born for that one,1
youre right you are a fucking nigger you probably dont know what my tattoo is dumb fuck pictwittercom4gakr38xk4,1
i stay gettin called fucking dumb nigger and crusty field slave by arielle what the fuck why are we still friends ouch,1
how salty are we s lty as can be that looks like an o and its rice not salt you sir are a dumb nigger fuck,1
oh yeahh ur right when i started learning about bts and their personalitiesmusic yoongi was one of the first i got drawn to so when ppl ask me what my biasult is i just say yoongi or rapline,1
and maybe we dont say anything positive about yall bc theres nothing positive to say five black children were brutally murdered by black men just this past weekend but when we say this were being divisive amp we hate yall right,1
