text,label
remember folks sodomygay rape jokes are ok as long as theyre not coming from a conservativerepublican,1
if you make jokes on rape lgbtq someones insecurities someones beliefs in a particular subject body shame people or use gay as an insult im sorry bro but you are the joke,1
rt im sorry im not sexistbut i do not find women comedians funny maybe tanisha long,1
rt i hate tweeting this but the blonde girl on the british curling team has extraordinary eyes notsexist justsaying,1
rt it takes a peanut size brain to find humor in calling somebody ugly gayhoe and on rape jokeshonestly,1
rt call me sexist but 98 of yall women cannot drive man and 100 of yall read this and said not me in yall head,1
that judge whatever his name needs to stop the fake tan he is literally orange mkr,1
reminder that gay jokes and prison rape jokes will never not be funny to liberals,1
rt you could think of the worst possible idea ever and its still wouldnt be as bad as this one,1
no one said she should,1
the big bummer for me was the gay prison rape joke,1
i dont get how ppl are still laughing at rape jokes and beating up gay kids like open ur eyes and realise society is fucked,1
i will never understand why people make gay rape retard and seizure jokes,1
rt fucking rigged r u kidding they didnt even make a mediocre meal there was no sass they just being kept for ratings,1
statutory rape and gay jokes arent funny but by all means go off,1
lucky enough not to be bombarded with comments put you in a certain stereotypes yes i dont experience those but i see how it tear someone special to me how all these happen to him everyday gay jokes are never ok same as rape jokes are never ok,1
ya know whats not funny comedians who make jokes about rape and gay people just so ya know damon wayans but whatever,1
if a man rape another man gay if a man rape 11 men gayle joke,1
rt i dont care if people call me sexist i dont find female comedians funny,1
the one in the bottom pic is a feminazi tumblr fag,1
is rape and gay rights also a joke to himor,1
your understanding of good and evil is a little warped my friend head chopping child rape dressing women in black sheets gay killing and slave trading are in fact evil all are prevalent in countries you love like syria libya etc you are a joke and detached from truth,1
kevin harts get hard is a twohour joke that gay rape is hilarious,1
offended by rape jokes better be offended by gay retard racist religious jokes too then cant just choose 1 selectivehaters,1
theyre gonna have to delete all them rat and hes faking being gay tweets oh and its just a joke rape tweets,1
gamergate oh god the rape joke lie again even if thats where the colours came from that was about gay sex not rape,1
rt im no sexist im a realist,1
rape jokes normalize rape culture racist jokes normalize racism gay jokes normalize homophobia and so on if we draw a line and saythese are not things to laugh at it reminds folks that these are serious subjects that affect a lot of folks every day,1
rt not sexist but really isnt there a guy who has actually played college or pro ball who can be the reporter other than,1
rt not my fault people feed stereotypes for example my sister shes been in multiple accidents,1
rt not sexist but an all female cast for a re hash of ghostbusters soundswell shit really,1
theres a lot of stuff that gets taken out of context rape jokes gayfag jokes get in the kitchen jokes,1
i dont like my table they keep making rape jokes and using gay as an insult im really uncomfortable,1
im realizing that family guy is a lot less funny then it is rude the show relies too heavily on racist gay and rape jokes not funny,1
twinkle twinkle little bitch close your legs it smells like fish,1
so women can joke about rape but when i make gay jokes i get blasted on,1
me one woman army i melt feminazi brains or convert them to non zombies,1
rt i cant even sit down and watch a period of womens hockey let alone a 3 hour class on itnotsexist just not excitin,1
i hate it when women control the conversation on their own problems but that doesnt make me sexist,1
dont call bitches females thats mad disrespectful bitches hate when you call them females,1
picked the ducks to win cup before seasonbut that was thinking gibson would be great might pick hawks nows butducks in it,1
if i dont get my dick sucked at yo party by a bad bitch im fr gone set it off 128514128514128514128514 by,1
mileycyrus adds to her oppressive bag of tricks by making a rape joke about date raping people to make them gay,1
i dont find it attractive when dudes call females bitches and hoes,1
rt rt woman in atlanta who was killed by police yesterday is alexiachristian she was indeed handcuffed,1
its bc he made rape joke on the reality show hes on not because hes gay,1
its always the filthy bitch that comes in the picture,1
why did you call a female colleague a bitch you should resign immediately and we will work very hard to make that happen,1
rt call me sexist or whatever but if ur my gfwomanwife keeping the houseexception our room laundry amp folding clothes is a m,1
gay you leave me here and no joke i will find you and rape and then kill you,1
cyrus miley cyrus makes date rape joke onstage at gay,1
the next thing i wish the world argues about is everyone who calls a female a bitch ong shi is just as bad as the other word we givin people shi for sayin,1
ugh these killerblondes are killer boring and whats with spreading their dna all over the table unhygienic and gross mkr2015 mkr,1
it is our individual listing numbers on a gamergate block list the sjw feminists created worn with pride,1
lmfao lmfao who cares about the women ufc title match not sexist but seriously no one cares lol,1
yeah its the worst of both worlds rape jokes and gay jokes if somehow a dead baby joke was added the trifecta of awful would be complete,1
can you call a male a bitch or is only for females,1
rt come on barbie lets go party killerblondes mkr,1
rt call me sexist all you like love i wasnt the one driving at speed the wrong way around a very tight carpark with a,1
honestly really happy that i still enjoy the mighty boosh as much if not more than i did as a teenager its good when things hold up shame about the blackface though and the gay jokes and the trans jokes and the rape jokes and them using the word retard ahhh the 2000s,1
rt im joking when i tell a woman to make me a sandwichbut if i want spaghetti bitch better make it notsexist spaghetti,1
rt 3 car pileup outside the house 3 women drivers nocomment notsexist coincidence,1
things i dont find funnyrascist jokes rape jokes gay jokesshit aint funny,1
why is it that radi fems call for an end to domestic abuse on women y not on men too,1
half the white chicks that yell at me for not being pc with my jokes watch the office where there are jokes about gays blackface and date rape,1
homophobictransphobic film wins tropfest key moments trans ppl used as a joke amp a character tricked into gay sex cos rape is hilarious,1
also covert rape jokes like everyone in here is gay just isnt ok,1
theres nothing liberated about making gay sexdate rape jokes men are rightly routinely criticized for making similar jokes,1
rt call me sexist but i hate most women on sports center everything is just seems so scripted by them,1
like all the gay jokes that happen in male dominated sports male rape in prisons etc,1
dudes who call females bitches every other tweet are so unattractive smhi dont see what yall see in those kind,1
hahaha rape jokes and aids jokes and derogatory gay jokes are sooo funny becauseumbecausewellbecause,1
watching the eiger sanction and cant get past the way an otherwise interesting take on the espionage story is ruined by heavyhanded early 70s efforts at edgy the rape joke the interracial romance the gratuitous sexism the native american squaw the mincing gay guy,1
i will stop tweeting this when it stops being necessary 1 rape jokes are never funny 2 retarded amp gay are not words to be used as insults,1
my classmates make rape jokes use gay slurs and say things like stop that ppl will think im gay and then wonder why i call them out,1
rt not sexist but dis so cringeworthy hahahaha pls stop making gamur gurls over the top its annoying,1
theres that p600 spike mmnsexism only females recognise the final spin on a washing machine full of clothes notsexist fact,1
unless its at her pencil filled hands of course,1
yeah my eye opener was a pay gap article i know a little about econtried to explain why it was math not sexism but,1
social justice warrior aka the liberalsfeminists who are so tolerant they tolerate nothing amp want to impose their views on world,1
young pill chamberlain these bitches love my music,1
id never call a woman a female i got to much respect for bitches,1
except for past jokes about rape victims derogatory comments about gays and racist jokes sure he reads like a nice guy huh,1
hey dave chappelle youre better than this a bunch of rape gay and trans jokes youre a much more talented comic,1
dude the joke wasnt even good two stereotypical gay guys drag ryuji away to seemingly rape him isnt a good joke and killed the vibe for me when i played the game even more so the second time it came around,1
the hypocrisy so you know theres no casting couch but vic is guilty without a doubt its satirical when you guys make gay rape jokes but vic is homophobic for sur monica is a saint and you should always believe victims but the victims of chris are liars,1
sympathy levels rising were still two hot blondes amp its gone mkr,1
los the show thats mostly gay stuff and rape jokes,1
centaur jokes are always funny just like rape and gay jokes,1
after nancy binay skin colour puns gay filipino comedians rape joke incurs,1
manu sassing kat is my favourite thing ever mkr,1
wow rt im lost are those buttcheek piercings yeah shes a hoe,1
did you just call me a bitch well bitch is a female dog dogs bark bark is on trees trees are a part of nature and nature is beautiful thank you for calling me beautiful xoxo,1
if you ever want to call your parents a bitch but you dont know how to in english allow me to teach you the other alternative chienne which translated is female dog which means bitch ever wanted to say dirty casual in another language allow me to show you,1
why is everyone in my house making gay and rape jokes this isnt cool i wanna leave,1
some say gay is natural we see it in animals natural does not always equal moral animals rape molest murder steal fight are highly sexist and totalitarian perhaps animals are not our best role models,1
the gay jokes are all funny amp fine imo including the barry zuckercorns bowtied secretary ones amp flamer amp even the prison rape stuff the ones about lindsey passing are also funny but something leaves a bad taste in the mouth,1
nevr trust a bitch who calls women females,1
after nancy binay skin colour puns gay filipino comedians rape joke incurs internationa,1
i support gamergate because im a gamer and i dont want a bunch of corrupt media feminazis ruining video games for everyone,1
no matter how much i hate men i have never purposely degraded them by calling them males or niggas so why do they call us females and bitches,1
qefuckind are there any good female comedians or comediennes if you prefer cant think of even one notsexist,1
im pretty sure i am bc everyone whos seen this most likely would pass on that lmaoooo and you right i am that bitch that word dont bug me lol but only bitch made men call females a bitch so i mean i guess you speak for yourself,1
rape isnt a joke but on the movie when ike raped tina in the booth i was weak that nigga was moaning so gay,1
the majority of shoppers are women there are some bad cart drivers out there hashtag not sexist nice try,1
guy on twitter i love rape and gay people should die everyone else tweets him angrily guy lmao it was a joke guys calm down lol,1
jokes that arent funny gay jokes rape jokes slut jokes jokes about abuse jokes about appearance suicide jokes mental illness jokes,1
rt lots of legs on todays show america approves notsexist,1
what does that 23 figure represent how was it derived,1
her dad must be proud rt miley cyrus rode a blowup dick and told a date rape joke at a london gay club,1
make all the roger in jail jokes you want but dropping the soap jokes make light of rape and insult gay men,1
i just watched half of a newer episode and it was mostly rape and gay jokes sooooo,1
not that i hate gay ppl but if a registered sex offender makes a joke about rape or lil kids its gonna be wierd so no gay jokes from gays,1
twinkle twinkle little whore youre at school not jersey shore youre a slutty orange mess please go find a longer dress,1
rt lol and no fucking doubt im not sexist but especially girls no respect for men what so ever well most of them,1
rt feministsareugly,1
feminazixd,1
hey ted yoho is it okay if an elected official calls your wife your mother daughters sister or any female member of your family a fucking bitch is this the depth you hoped this country would sink there was a time when this wouldve been considered dishonorable,1
ugh rt dem lt gov tells joke re home invasion amp a rape scene amp in the end the perpetrator is gay,1
bobby the point is it wasnt ten years ago you are being played it was 3 years it why are people clueless on thiskevin harts get hard is a twohour joke that gay rape is hilarious read more at,1
rt has she been fired yet male writers for newspapers usually get fired for much less questionsformen,1
i dont care if the joke is about raping a man woman transgender i dont care if youre not even gay it is not okay to normalise rape,1
both milo y joanne the scammer are openly cis gay men trans misogynistic antisemitic ms ok w pederasty jtss ok w rape jokes,1
fuck you then man shitecunt,1
i find it so odd that people r defending jamesgunn cuz of his past tweets granted it was in the past but he still said it rape gay amp pedophile jokes arent cool and no sane person says that his fans r like well disney used to be racist back in the day no excuse disney was,1
rt again and again i am reminded harshly that having a women boss truly sucks sorrynotsorry itsfact notsexist,1
can we leave rape virgin and gay jokes in 2019 what are you five,1
its sickening i thought her comparing someone using mean words towards her to being a rape victim was as low as it gets and then come the gay slurs and jokes about people dying of aids whatever programmed this thing is a damn monster,1
if i made a banner thingy that people signed that said you cant make rape suicide selfharm or gay jokes would you sign,1
mkr was out shopping so i just caught up on the ep does anyone think bobble head when they see lloyd kat still a cuntstill cant cook,1
rt im not sexist or anything by any means but this is exactly why i wont watch girls basketball,1
mkr maybe you girls should go back to cutting up cows and pigs dont quit your day job,1
he made gay jokes fat jokes sexist jokes rape jokes open your eyes,1
the promo bimbos are certainly annoying but kat and andre seem like truly objectionable people gross mkr,1
well if its her responsibility to keep herself safe then thats exactly what she did when she took the picture of thr license plate but you called her a bitch for that then again any guy who calls women females is automatically trash anyway so im not surprised you dont get it,1
who would that be,1
because teensyoung adults can make funny memes about so many things but for them to think it is funny to make rape memes wheather real or fake should not be considered a joke being gay is not a joke ask people who are on the other side of their jokes if its funny,1
i just love how you always play the victimyou socialistmarxistpos like i said yesterday i would never call you a bitch i refuse to insult the female dog that way,1
if you make gayrape jokes on the facebook class page i have no problem going off on you thats not even close to funny grow up,1
5 things na dapat nang iwan i toxic people ii raperacistsexist jokes iii using gaylesbian as an insult iv negativity v ka ba replies,1
honestly i didnt lookbecause id bet my life we know the answer,1
sooooo true,1
she never call herself a bad bitch she aint worried bout trends she dont care about competition with other females she hates gossip she aint up in everybody face she loves her natural beauty reality tv stars aint her role models she weird a complete sqaure i want her,1
kat could skank for australia at the next olympics mkr,1
makes rape jokes poking fun at women who wear makeup toxic masculinity insecure when you are making more money hates anything feminine because he doesnt want to be called gay i could go on really,1
yougettingdumpedif making joke about rape racism gayslesbians,1
google straw man why is it that women want equal rights but also want to be catered at the same time notsexist justdatroof,1
she got hired by maverick carter and lebrons company for a prsocial media position after using gay and racial slurs and making rape jokes as recently as last week i believe,1
rt im not sexist but women refs are a no no,1
please enjoy my deconstructed lemon tart mkr,1
mileycyrus miley cyrus causes controversy with daterape joke at gay club gig in london,1
gay rapist reynhard sinaga gets life sentence for 159 offences against 48 men yet sexist organisation rape crisis fail to acknowledge mens difficulties in reporting being raped pictwittercomycnwlcabz4,1
all of our daughters will be called bitches by other woman way more often than by men we all know its true more females will call each other bitches during the high school years than men will do to them their whole lives this is bullshit,1
mkr oh kat u silly silly fucking thingopen ur eyes,1
marys just a cunt in general tbh like i dont need your feminazi shit all over my timeline and dashboard,1
it says women must stay at home and not display themselves,1
rt im not sexist but i truly believe that 910 women cannot drive idefk why the hell they cant but theyre deadly behi,1
rasist sexist gay tragedies rape etcthose jokes make me go not laugh not angry not offended same thing with cartoons,1
hahaha couldnt be bothered with a caption but am just like why the rape joke kids meeting up with the man who thinks the government puts chemicals in the water to make frogs gay this can only get worse,1
what a bunch of sexist homophobic shills the msm has become everything from weinsteins rapes lauers rape button amp now they alienate the homosexual community by not interviewing obamas gay male lover larry sinclair,1
support the people who kill gays are ok with marital rape and want people dead for making jokes of allah why not iamamuslimtoo,1
the miseducation of the american boy why boys crack up at rape jokes think having a girlfriend is gay and still cant cryand why we need to give them new and better models of masculinity,1
rt girls are ruthless smh,1
rape jokes are never funny no matter what gender does it a woman flipping roles to make gay rape jokes proves shes an ignorant jackass,1
when the people at the bus stop joke about being transgender and gay and make terrible jokes about rape,1
rt doesnt make me sexist i have a right to an opinion i believe in equality for those who are equal man or wo,1
rape jokes freedom of expression gay jokes freedom of expression black jokes freedom of expression jew jokes antissemitism,1
stop with the race jokes the rape jokes gay jokes stop attacking writers stop bashing women while worshiping men stop being possesive,1
me almost lost my military career for being gay sent to conversion theraphy for being accused of rape amp they tried to change me to stiraght outed by friends for having hiv religous family still hates me stiraght man heterophobia is real cause a random person made a joke,1
feminazis sink their claws into lewinsky over sexy tellall tcot tlot p2 tgdn rednation,1
this rt hey you all those gay and rape jokes of yours are not funny at all sincerely good taste,1
irrelevant girl give it 5 years shes going to lose sexual market value then ill ask her to pass the bag,1
rt think its greatfunny world cup cameramen still get away with zooming in on smoking hot women during a game in 2014 not,1
weve proven were not just dumb blondes and pretty faces true not just mkr,1
rt you mad bitch stay mad,1
rt she look like a tranny,1
just wondering when making gay jokes became appropriate and also wondering when prison rape became funny or is this just locker room talk i dont see the funny in prison rape tapper should be reprimanded if not fired sickening,1
rt not sexist but i think male comedians are funnier than female ones,1
rt not sexist but i hate female sports announcers,1
oh mythat is the trolling equivalent of a wmd a meme of mass destruction,1
rt i swear im not sexist but about 90 of girls are terrible at video games maybe its just my sister though,1
rt but there is still the dolly magazine model competition once a year girls mkr,1
this is not sum to joke about people like and go through rape and harrasment every night cause they are gay stop trying to make this seem funny,1
rt the highest score in history better be not be the blondes or kat mkr mkr2015,1
every time he opens his mouth all i hear is i like starwars and rape jokes buy ratatouille on bluray or dvd if your gay,1
thats why a mcdavideichel rivalry w 2 big tv ratings markets that are geographicdivision rivals makes too much sense to not rig,1
abortion is convenient your point,1
so with one is the feminazi,1
jokes about gay people and rape dont make laugh tbqh,1
if you want to see offensive shit from a successful comedian so successful really that he has retired a fair few times only to come back by popular demand who has made jokes about rape race religion paedophillia and gays etc then look for roy chubby brown,1
he made rape jokes not gay jokes,1
forget that call your senators right away al franken has talked about about infant rape he wrote pornorama he said he fantasizes about a machine that will perform oral sex on him he admitted he faked apologies to win votes jokes about gay republicans serial groper,1
its always the caucasians gays making rape jokes for 1 like,1
homophobes would only consider it rape if a gay man did that but when a woman rapes a man they consider it as lucky or he mustve enjoyed it some men actually joke about wanting to be raped by women amp it disgusts me so much i wish they never existed,1
so yes i laugh at rape jokes racist jokes gay jokes sexist jokes all jokes,1
men so quick to call females they dont like bitches lmao and what about it sir,1
jesusfigure said miley cyrus saying that it only takes a cocktail to make someone gay isnt a rape joke,1
rt not sexist but theres nothing that annoys me more than female sports writers who cover mens sports,1
if you made rape jokes said nword and gay slurs in real life you would get fired from your job i have zero sympathy for jason,1
ahem,1
what is it that women lack that requires two women witnesses to replace one man,1
rt call me sexist but i think a woman on a motorcycle is kind of dumb especially when she has ape hangers,1
prison rape isnt funny lol they actually consent isnt funny either these four men are all jokes in their own right we dont need to stoop to gay jokes and making light of rape to get at them be better than the right,1
rt listen im not sexist but im a firm believer in the man setting the tone in the relationship,1
i dont understand why people give you crap for joking about ebola when they make jokes about rape aids and being gay like what,1
rt some woman was proper staring at me whilst i was parking my car its ok babe i male therefore i can drive notsexist truth,1
rt stay strong missionary man dont let these feminazi fascists tell you where you can and cant piss,1
rt i cook bitch pback at you douche mannnn im not sexist but if you a female amp you cant co,1
barb sheehan never says a word about being abused for 20 years kills husband claims abuse w no proof walks fems cheer,1
rt im not sexist but some foods are gender specific please i dont want a woman mixing my shawarma,1
first indication that queerness exists in the mcu is a gay prison rape joke in guardians of the galaxy,1
feminism would only have a name issue,1
feminists think very little of women it turns out,1
so jack can apologize for vaping and smokinf pot but he cant apologize for making a rape joke and agreeing that gay is a derogatory term which is what actually hurt people and what actually matters,1
katieandnikki stop calling yourselves pretty and hotyoure not and saying it a million times doesnt make you eitherstfu mkr,1
yeah the show is horrible horrible comedy you cant rely on sexgayrape jokes all the time like ugh,1
mkr the only thing funnier than an upside down ice cream maker insert when my brothers ex wife admitted to burning water,1
i wont be silent i wont laugh at ur rape jokes i wont deal with intolerance ill fight for gaytranspoc gals iwd2017 staynasty,1
darling but feminazi have lynched a 3rd worldwar on all men coz of some badmen and badwomen,1
ah yes the scenes depict violent predators who are also our only depiction of gay people in persona 5 its portraying gay people as violent predators and also making jokes of rape and sexual harassment,1
even when its a joke i hate when gay rape is implied in a movie cause fucking ewwww,1
people who compared to gaylestorm batting to rape n gay jokes n hamesha chutiye hi rahoge shameless,1
2day i did a safer sex workshop in a class w a very hot toc and it was truly reaffirming of how gay i am amp also how bad i am at classroom management when the class is a group of rowdy grade 9 boys who just want to make rape jokes,1
watch audience revolts after margaret cho jokes about rape whites gay people breitbart,1
specifically to direct prison rape jokes at in career of evil she writes a character who also appears to make fun of dysphoria citing removing ones legs in the harry potter series all queercoded characters are either villains or subject to the bury your gays trope,1
you gosh darned feminazi lynch mobette you,1
rt call me sexist but i dont think a girl should work at a gym they are no help when youre alone and you need a spotter,1
but fr i know too many people who have a pretty shit vocabulary using gay and fggot as an insult saying the n word way too casually and i even know someone who jokes about rape and hes younger than me i really wish i had the guts to say something about it,1
mkr i hope kat the cat and andre lose and leave the show kat is a nasty piece of work who cant win fairly,1
gay rape prison jokes arent funny yall people can deserve prison but hey never deserve assault and related gay sex isnt an icky punishment billcosby,1
i fuckin bad girls cause they have balls,1
i hate rape and gay jokes more than anything in the entire world,1
ion think a lotta ppl got it when dat gay nigga tried to make eddie murphy a drink amp he said no lol it was a subtle joke kuz gay niggas always tryna drug rape niggas,1
rt lt of course im not sexist but the way they spread their thoughts are annoying and women have been equal socially for q,1
rt im not trying to be sexist but i dont think women should announce football games,1
racist rape gay jokes are so fucking lame go back to 2nd grade,1
what if a comedian made gay jokes about obama or tranny jokes about michelle or rape jokes about bill or lesbian jokes about hillary,1
twerking penny arcade rape joke backlash jack nicholson retired batwoman cant get gay married syria,1
a female who thinks its cute when he calls her bitch and pushes her ass around,1
its actually two separate proposals real insane,1
rt gamergate maybe people are saying the school system is failing because the school system is failing,1
hi guys friendly reminder that you can make fun of jacob wohl for being a massive dope without resorting to gay rape prison jokes thanks thats all,1
forced sexual contact is a big no no but women openly joke about how they have raped men and nobody bats an eye especially not the fellas cause they dont want to be called gay which is weird because rape is rape dont matter,1
invented dogging videos but cant have page 3,1
well i wont blab about it gay jokes man making shitty rape jokes earlier is that something 8 year olds do to franks face show the direct,1
if i was an independant like i was 6 years ago and looked in on american political life id see colbert making gay jokes about trump having putins cock in his mouth cnn calling kanye token and fake rape allegations id run from the left,1
totally not sexist at all why is there womens football im not sexist but i find it irrelevant,1
yeah child labor is illegal unless you mean women girls should not be allowed to be commentators for football games,1
texts me with a meme thinks im someone else awkwardly says hi knowing damn well who you texted calls me an attitude having bitch and block me females a different bread lmao,1
4 reasons why men joke about gay rape via peopleagainstrapeculture,1
ok well the next time a man calls u or a female friendfamily member a fucking bitch please dont post about it i dont agree w some of aocs politics but in that speech she spoke for millions of women dead amp alive sad for u that her liberalism prevents u from seeing that,1
if i had a dime for every time i encountered some dudes with mics laughing their asses off about racist jokes or throwing around gay and fag or making rape jokes etc when im just trying to play some god damn quick play in overwatch,1
yes any comedian of any race should be able to use the word as they want ie if someone makes a rape joke does that make them a rapistno,1
curious here would it be unjust to cancel someone if the repeatedly used a derogatory word for gay person or if another person made jokes about rape and pedophilia and added music and sound effects to it personally i would consider it just,1
cant wait till you get locked up im not sexist so im not afraid to hit a girl in fact i plan on it,1
rt yet another student settles with university over an unfair process resulting from campus sexual assault hearings,1
wah did i just hear theyre making the marvel character thor female im not sexist but really thorlorealadsherewecome,1
watch audience revolts after margaret cho jokes about rape whites gay people breitbart,1
no doubt buttalk about projection first two sentences describe feminism perfectly no self awareness feminismisawful,1
damn i think he figured me out only reason a woman would deny a man and his creepy rape jokes is if she is gay,1
like and they call them bitches or female bird activity,1
revealed peoples vote campaign is hit by toxic infighting as members row over gay rape jokes about boris johnson via,1
i respect ppl that talk shi abt the opposite gender but call them females n males instead of bitches n niggas,1
sounds exactly opposite that to me as if shes talking about prison sex rape as by choice rather than by force i thought about it like this if shes gay i assume she doesnt think gay bad and it sounds like she thinks prison sex is gay sex not rape but its a joke,1
fuck cat u are even uglier when u smile u bbbbitch mkr,1
gay lol spongebob makes an anal rape joke,1
no jokes while dems and reps fight over gay marriage and abortion there is a rape going on at the pump being ignored,1
rt hate the girls who act like theyre your friend yet lowkey want your nigga,1
its kinda condescending when you refer to women as females i dont really care as long as you dont call me bitch but i see where certain people would think it shows a lack of respect,1
dont laugh kat you cunt mkr,1
rt but really im not sexist but i like my women to be homebodies housewives,1
its fine to have a prison rape joke in spongebob but not have him be gay,1
im sorry cant agree were all appalled and angry but to link sexist jokes to rape and murder is ridiculous now i really will retire from twitter,1
not doubting think feminist hypocrisy on ladies nights is a great example of their hypocrisy putting it out there,1
stupid bitch you so trifling,1
miley cyrus makes date rape joke onstage at gay,1
ads endorse rush limbaugh who tells rape jokes demeans women ppl of color gays what honor integrity stoprush,1
are all republican reps and senators holding office today misogynists im beginning to believe it florida has the worst of the bunch rep yoho is married has female girls what is he teaching them allow any man to call you a fucking bitch because you disagree with them,1
its truly disgusting that in this era you are helping promote a person eliel who made rape jokes and racist comments why is he above also why are you pushing gay erasure,1
mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video,1
constantly make jokes about race and rape and gay people and im not gonna act like a perfect angel and say ive never said or laughed,1
thanks to today i now know not to waste my money on kick ass 2 rape is not something to further a plot and gay jokes arent funnynothanks,1
the hot singles can smell your fear,1
omg you guys they are misusing the word gaslighting repeatedly must not have gotten to that on their sjw word of the day calendar yet,1
its a super funny rape joke cause rape is funny also its gay gay is funny too oh and maher is terrible,1
rt im not sexist but being in a room of 8 women and hear them talk about problems bodied,1
school guys gay sex movie they joke about how everyone in porn father teaching son gay old and twink gay pornmmovies gay twinks rape jykfqy ferrogaysex gaypornn singapore gay amateur video free gay facialvideo,1
as late as 2009 some of my friends and i were calling each other na as a term of endearment i also called stuff gay and used the word fggot a lot made rape jokes and sexist jokes i thought it was all fine bc i knew i didnt actually hate black pplgay peoplewomen etc 6,1
rt suit yourself utah court lets woman sue herself over fatal wreck she wants money for,1
she feels its ok to make lame jokes about how jailed prisoners are gay this from someone whos herself gay amp knows that making light of anal sex in jail is staple fodder for antigay zealots everywhere outrageous this is like a sexual assault survivor making rape jokes,1
this is not okay i hope youre mentally okay rape aint a joke hecc this is honestly infuriatingly true and i feel bad that we cant do anything about sexul harassment in general just because youre gay doesnt mean youre always dtf seriously wth snhdk we aint degenerates,1
men are assaulted 5 times more than women,1
rt just because most men can take sexist remarks towards our gender doesnt mean theyre not sexist we just dont cry,1
lets not be sexist here i was assuming his worldly advice would apply equally solidly to gay rape,1
why is trent zimmerman cracking gay rape jokes during qt,1
k thanks for demonstrating a firm understanding of legal rights,1
a cheeky gay brand whose name is a joke about prison rape my facebook ads are so cursed,1
so now its guilt by association i am 100 gay no woman has anything i want i will never rape a woman i treat all women with respect but i am a dog because of my gender you are a sexist you are doing exactly what you hate men doing,1
getitng abusebulliedcalled a slut and a whore and other shit because i said no to some1 who aksed me out,1
rt perturbed by neighborhood strip club feminist asserts women are people 100 of the time,1
rt who wants to go to vegas with me gt omg gay umfollows in a huff tries to think of a potpooprape joke,1
yeah i specially love gay killers r cool lets rape a mom jokes,1
wow this dude makes rape jokes and uses gay to mean stupid so edgy its 2005 amp people are still arguing about dc vs converse go back to the shitpile u crawled out of you waste of fucking space,1
christians rape are terrorists are sexist dont accept gays both sides have extremism,1
rt im not sexist but on ma life theres a gene in women that blocks their rationality,1
call the glock bisexual female trait the way it buss for you and yo bitch,1
there was alot of crap that wouldnt fly now but were and still are in my opinion funny rape and gay jokes were made stereotypes were played with and other fucked up shit now is up to personal preference to determine if the jokes were okay or not but it was the norm,1
i read tweets about it she says as she makes tries to drum up outrage with incorrect statements about a tweet,1
like i just wanna be super gay for these guys in peace i dont need triggered jokes rape jokes amp fetishization of gay love smfh,1
rape mention tw so i was bored and put on first girl i loved bc its a gay movie i havent seen it hasnt even been 20 minutes and the main love interest just made a rape joke promise you wont get raped and get aids and die im turning the movie off now wtf,1
love the way u always stand up for when all the other wives try ti bully her im glad u have her back husbandoftheyear,1
mileycyrus miley cyrus shocks with insensitive date rape joke and gay comments watch video,1
rape by fraud feminazi strike again via,1
cant call em females bc thats disrespectful cant say girls because that sound too childish cant say women bc that sound too formal ima just start callin yall bitches frfr,1
well theres some stuff you shouldnt joke about because people who jp about racism tends to be racist people who jp about the gays tends to be closeted people who jp about rape tends to be fill in the blank,1
rt retweet if you hate ovechkin fav if you hate ovechkin hate ovechkin,1
dude hates women thinks rape is funny makes a whole lot of gay jokes race jokes and otherwise shitty shitty things why is he still liked,1
rt call me sexist but i do not like girl refs for football,1
rt call me sexist but men are the breadwinners women can make money too but the household gotta be in order within asucces,1
i hate how gay is an insult and rape is a joke,1
kudos for your apology to but dude no need as a female when a man calls me disgusting out of my mind for saying basic 9thgrade level facts then mutters fucking bitch in front of a reporter i too misunderstand amp misconstrue word meanings,1
nada nada d,1
some kid on my bus made rape jokes and gay jokes and made fun of his friend for no reason what a bag of shit,1
who gives a flying fuck again call me sexist but men shouldnt get lower back tattoos,1
heard several jokes this week about rape hivaids and gay slurs not ok people think before youre cavalier about such things,1
if you can afford to make rape jokes you need help go get some and yeah im gay and mostly importantly im not the twat making light of matters that people have died of,1
miley cyrus makes date rape joke everyones a little bit gay all it takes is one cocktail,1
rt sassy more like trashy mkr2015 mkr,1
i can see how some offended by the rape jokes but the gay jokes he saying explains what ppl doing after watching,1
catching up with mkr if society judges these two as pretty then i really have no friggin hope,1
but but women cant rape no this breaks ma feminazi brainsz,1
it was dark humor it was a joke people are overly sensitive nowadays people make cancer jokes terrorist jokes racist jokes rape jokes gay jokesits all just dark humor get used to it or become an sjw,1
put in the rape jokes and cheating on ellie and dating her in the first place and using gay in a bad way i want him destroyed,1
the models that supre rejected mkr,1
first off bisaya po ako second is being gay a joke just like his rape jokes is getting raped a joke too third anong nagawa ni rodrigo for the lgbtq community ill wait,1
i dont even know if i feel as weird about the rape joke scene as i do about the fact that an npc straight up says our society believes love is between a man and a woman to a gay character and the game doesnt acknowledge it in any way,1
rt that didnt take much,1
oh shit he was the one you can call me sexist if you want but if you cant cook you become less attractive,1
miley just made a gayrape joke and im super pissed neither of those things are okie to joke about ever,1
my professor didnt enjoy dave chappelles racist gay and rape jokes in r presentation of him i had a good time tho yolo getasenseofhumor,1
ew if u call females bitches ur gross have some respect,1
really wish it were bitch face and her husband in sudden death mkr,1
did you know that its possible to criticize violence without making gay rape jokes,1
